fold,mcc_overall,fit_secs,mcc_H1,mcc_H2,mcc_H3,mcc_H4,mcc_H5,mcc_H6,mcc_H7,mcc_H8,mcc_H9,mcc_H10,mcc_H11,mcc_H12,mcc_H13,mcc_H14,mcc_H15,mcc_H16,mcc_H17,mcc_H18,mcc_H19,mcc_H20,mcc_H21,mcc_H22,mcc_H23,mcc_H24,mcc_H25,mcc_H26,mcc_H27,mcc_H28,mcc_H29,mcc_H30,condition,group,seed,n_features,model,task
1,0.7789476833780863,13.94,0.8049047110515708,0.8662558929926697,0.8655449519249037,0.8389637010192441,0.874078800016391,0.7247891425672222,0.8363186116395054,0.47119161398663506,0.7893831608280719,0.711864767930464,0.6659071895112083,0.727478422322902,0.7415052993730438,0.39158811660298254,0.5965163507944908,0.6811534610472172,0.6347070506536329,0.4143898441214301,0.8723459458391591,0.4634334662799195,0.8752513555758094,0.8800830039311872,0.6754602724869747,0.7567851555122124,0.7835179975206639,0.39203231531036475,0.8902940033814313,0.9583836358519185,0.34003947037839627,0.5010225207640135,sub_coh,coh,44,190,logreg,site
2,0.7668051285726992,13.31,0.8037280678816209,0.853959201402854,0.843849418988574,0.8150498277951095,0.8632002125756607,0.6886433040603642,0.8143637295985309,0.6004941812287966,0.8113995828877479,0.6970489697631375,0.6145461795352516,0.7554867746620461,0.7317646520358295,0.33494485667499346,0.6362491278134751,0.6566151900920594,0.6168654058025682,0.4553500483712346,0.8622296930029474,0.49804473170693436,0.9010110752413463,0.8473621470846477,0.5772750486493787,0.7477307452913614,0.8243389327430932,0.27599540910765125,0.8762102738722227,0.9459909954015426,0.26057117841112465,0.39728699790528055,sub_coh,coh,44,190,logreg,site
3,0.7753443275081783,14.53,0.8105953591677928,0.8674416485513987,0.8839927644703665,0.8280939404702843,0.8561937446083354,0.6683789095545639,0.8256730734303913,0.5067230631848583,0.8403753879626684,0.7205616160462022,0.6570888508463164,0.7088965196105179,0.7264615215271645,0.33680849427912124,0.6195709770406581,0.7040474689170733,0.7003412767827905,0.31984053517461836,0.8760634283116994,0.3253197211829357,0.878798669950448,0.8774861120977205,0.6417123722858545,0.7364547656938368,0.8369229035007235,0.2995385538964453,0.8346651373794438,0.9731802778267762,0.3191382583814812,0.4071152252003316,sub_coh,coh,44,190,logreg,site
4,0.7709191857496336,14.13,0.8015080965819524,0.85445037511083,0.8588611867833977,0.8144968610254223,0.8684870184204572,0.6811115509567325,0.8267032423484362,0.49804473170693436,0.791132429232359,0.7722546638495523,0.6635991212138644,0.7314209273869892,0.7152146390320676,0.2742746910412094,0.6276914785401234,0.6566919620484984,0.6616832439381025,0.42888551002903574,0.874491458695745,0.4776173330626881,0.9088649104720381,0.8787450744673746,0.6339293091172874,0.7564036424439433,0.8517313065066141,0.21105343813300004,0.7827797760278129,0.9188017129763092,0.22687056769762876,0.1711935624021845,sub_coh,coh,44,190,logreg,site
0,0.7791261775891823,13.83,0.8142853760044855,0.8684277373616995,0.859738987582466,0.8318347674236599,0.8332125994203664,0.6790955656031008,0.8372043111338431,0.5663377366559472,0.7995641810474942,0.725563146883158,0.7388248273449096,0.7138683779133117,0.7269616342996393,0.2567681313835087,0.6686137419493964,0.6614837354179649,0.6993428532830941,0.4507105071351708,0.8796410642977569,0.3829396327415659,0.9468163773301365,0.8875962494487185,0.6141981206683014,0.7896828414633029,0.8318251899358821,0.21105343813300004,0.786317234283335,0.9459909954015426,0.23324874049068545,0.3794146569735416,sub_coh,coh,45,190,logreg,site
1,0.7736711367164186,13.08,0.8140098203125687,0.8711753003146963,0.8535747655103094,0.8218647380877744,0.8582797736979523,0.6788607878715447,0.812865543353229,0.5056594845626667,0.8443705008098915,0.6770448618157181,0.6952421622094752,0.718464886114696,0.7219372151473807,0.26470674393952337,0.6849941524908216,0.6648993348217973,0.6433052098917897,0.43270992539767644,0.9051424431128133,0.3384178239137438,0.8993818273054798,0.8936952739631148,0.6520857745861077,0.7153206597192325,0.8267343189572216,0.23936260128984652,0.827028578768949,0.9598578410469673,0.39804397397288566,0.5318704999349755,sub_coh,coh,45,190,logreg,site
2,0.7654306103524435,13.93,0.8090603569531202,0.8570902691533496,0.8494936717759489,0.8256841196206743,0.8537428553329873,0.6414382012991979,0.7897853128147353,0.4657340134770578,0.8547652882381986,0.722622590480022,0.6593376784308013,0.6895377403265796,0.7250952907705961,0.334491365834124,0.6880731856447018,0.6579674672943553,0.6278070390451552,0.3813609707813698,0.8884076048627377,0.42638817810924945,0.9018969084955468,0.8587616857190089,0.5983565436305277,0.6925126821692086,0.8517313065066141,0.21670252134961526,0.8294437511708305,0.9735318643959076,0.19431433392394148,0.4638196394989779,sub_coh,coh,45,190,logreg,site
3,0.7727438251172781,13.37,0.8183435894472326,0.8809695609971018,0.8687337958414492,0.8183803759188069,0.8048553312127232,0.6274119617169519,0.831066079228676,0.44910716659314787,0.8079220719538746,0.7144306300253108,0.663112951801011,0.7406224258986822,0.7385203199966848,0.34176158013208363,0.5969994042017127,0.706390145441649,0.6785961068660796,0.3138101461734479,0.8847499815018371,0.4108154431642235,0.8873908456563243,0.8988467683867145,0.647235431578436,0.7746216162996652,0.8264818586854082,0.22905732750907484,0.8143444463982514,0.9735318643959076,0.35778986328022727,0.5514271087513964,sub_coh,coh,45,190,logreg,site
4,0.7765161858779992,11.84,0.8118535230802248,0.8516614209384112,0.8581347809446147,0.8238783977940658,0.8481314684704515,0.602432689844083,0.8328613000959595,0.45719916221543205,0.7971988037498364,0.7490455273806949,0.6818909386368082,0.731334301249209,0.7613737953416072,0.2998573256875487,0.7112066118984863,0.6720285660029727,0.6557139879163036,0.401216378568968,0.8948274687198253,0.49037998274684647,0.9112297022980529,0.875354800639593,0.6579193916634529,0.7112238649287026,0.8719500503341662,0.3545131613235805,0.9162584041180012,0.9176439437546587,0.34805143742968514,0.35344071053124526,sub_coh,coh,45,190,logreg,site
0,0.7765524899245141,13.45,0.8087270285837688,0.8689501630091188,0.8764359657908491,0.8129907260296463,0.8514583152309844,0.6520756961938491,0.8472581643965316,0.5617008775971605,0.7856810461160131,0.7087505888065306,0.6916193279503001,0.7518248542429555,0.684138206276243,0.2829987594378876,0.6366775572739912,0.6968472933242874,0.6557746231229074,0.4885897325728467,0.8826575467011704,0.3938728427270866,0.920638907035371,0.8663428418967719,0.6638683602266662,0.7923268243960425,0.8556119324643513,0.2707623803491623,0.8413878932273338,0.9598578410469673,0.17106098336422854,0.41195768468608834,sub_coh,coh,46,190,logreg,site
1,0.7799684409997488,14.4,0.8124125376864814,0.8709503993734083,0.8755803267931356,0.8177983904821694,0.8525470119699167,0.6886755033351717,0.8408158378556793,0.5109624765978067,0.8117712832162908,0.7739792735910511,0.6591301771093618,0.6957471239211279,0.7363667827976003,0.2744897717752375,0.6521826238915499,0.6877643974075194,0.641095574865597,0.4371159060018499,0.897187498936146,0.3477323096667021,0.8848868047622983,0.875354800639593,0.6991569833675096,0.7347752496566025,0.8600711069992784,0.2437283228004802,0.8538528849413958,0.9587666502952666,0.37491735244504415,0.5101720296039304,sub_coh,coh,46,190,logreg,site
2,0.7796750454094915,13.03,0.8111766447882626,0.8494047168000387,0.8568052808528392,0.8204473951767296,0.8723736283018977,0.7086652670067196,0.8283717713731724,0.4837731941725732,0.8428721784099872,0.7349059640328439,0.6979148995039856,0.7490062356001478,0.7259132083820521,0.38507283636468703,0.6704230489934834,0.6980533783645284,0.6052224548104724,0.44908361852886775,0.8871024243594854,0.3430367393377146,0.9394071877673129,0.8824904362789441,0.6153923849664813,0.7929119188760847,0.8037101577064252,0.3157691034879084,0.9013738368034302,0.9745309345281062,0.18223056925995146,0.44931126581370046,sub_coh,coh,46,190,logreg,site
3,0.782618429491809,12.45,0.8216232327046982,0.8645766899347039,0.8717320937997551,0.8092458345066323,0.8491960381561442,0.6839350151499366,0.8566788299017992,0.4971079977733675,0.8494258880596297,0.7268148831499047,0.7041638398098717,0.7205320918988016,0.7334382245924257,0.3744683407446837,0.6616416072915359,0.7169364627389929,0.6803100928654232,0.40926687244003973,0.8452338304906128,0.4414208465064475,0.8981278780641813,0.8997726524996177,0.6514892419126965,0.6868425886983355,0.8473359966996709,0.3151789692041012,0.8201721130103695,0.9731802778267762,0.26997696711555513,0.5099446255101803,sub_coh,coh,46,190,logreg,site
4,0.7808548626739772,12.96,0.8216935364826776,0.8709332645698045,0.8670220233135443,0.8198922455515439,0.862691135106498,0.6852369475980261,0.8302128846361423,0.47119161398663506,0.7916261302718601,0.7292038682795707,0.7033943613382089,0.7098738358287372,0.7481359595129161,0.2677074651655343,0.6567938314095407,0.6776129210348274,0.6467647861357522,0.5046731247502187,0.8942179777481387,0.46972009418703675,0.9322763738202849,0.8422016076903167,0.700760500203444,0.7153206597192325,0.8345024374866095,0.20926267173873628,0.8171100284014352,0.9188017129763092,0.31072154085399323,0.3022082338449073,sub_coh,coh,46,190,logreg,site
0,0.7602330451688613,14.76,0.7897702714831061,0.857531105759709,0.8704668760032335,0.7995643901008054,0.8470898077899616,0.6295195733541868,0.8399449959984979,0.5100971204807923,0.7605884880594325,0.6793051959981505,0.690269277426465,0.7141496254888039,0.7213869612944649,0.2533196165841182,0.6080095778004316,0.6323433793884881,0.611852732432821,0.3826360981071922,0.86125880004203,0.3921233724314209,0.920638907035371,0.8546940144917244,0.6143809730506996,0.8149939082923721,0.8351402835805659,0.24882374932918724,0.8150632060946135,0.9086352785702457,0.21160033035434617,0.39728699790528055,sub_coh,coh,47,190,logreg,site
1,0.7576564290438765,14.12,0.8002449135294636,0.8604377503945831,0.8423516565296805,0.8011248034309372,0.8566713768911609,0.6560774049112512,0.8230745058735816,0.4772676906054052,0.817282530062875,0.674302059187349,0.6525723773725601,0.6866600190437008,0.7220273381263922,0.3575805967768757,0.5661643022476988,0.6446205679389886,0.5460878428757995,0.3937118549192169,0.8605713107337698,0.4329793408687645,0.8630211792559382,0.8600807609106027,0.6424483992916363,0.7204373876674649,0.7843127512988861,0.36102762993640103,0.8562560993631259,0.9587666502952666,0.3785696706885606,0.41195768468608834,sub_coh,coh,47,190,logreg,site
2,0.7568298274313133,14.04,0.8039719102337393,0.8412895082863996,0.8578534534135037,0.7931208705468342,0.8298917099562371,0.6562039107466737,0.8178188365782072,0.5902746839073856,0.7823094479246641,0.7112975010037682,0.6195230127458683,0.7029057519177194,0.7255805547514909,0.33077464077569546,0.5757108762607844,0.6829369242879151,0.5545524390867688,0.3730132099994771,0.8871024243594854,0.37161206058812873,0.9087598544312749,0.8425094847488008,0.5732024689369198,0.7060995256783272,0.8177777404450224,0.27132603838218294,0.8954323838738324,0.9347638659054756,0.24282826141974656,0.37132812808861365,sub_coh,coh,47,190,logreg,site
3,0.7632518336159528,15.2,0.7939054865105297,0.8572014544566906,0.8604241753936662,0.8059109851925669,0.815827444264238,0.6907775534718655,0.8414713780632442,0.5009623814668227,0.8134335212091497,0.7018789736277781,0.6767780653341949,0.7000067486744338,0.7088113654809889,0.351530643042087,0.5773704747302713,0.6839933172332766,0.6856635217574425,0.29319915695494014,0.8471877922684596,0.16931860658216172,0.8909367839732248,0.9049001116472853,0.6887230299898497,0.7019165333888521,0.8182521040375071,0.2804643005156117,0.8322965326259104,0.9735318643959076,0.2831285370770023,0.4384691034584512,sub_coh,coh,47,190,logreg,site
4,0.7546142677525688,15.32,0.7905123634758363,0.8452057287680201,0.859919850194895,0.7885613857582293,0.8320536007438682,0.6534924970105215,0.8307423054699133,0.4772676906054052,0.8042757385934101,0.7089967268314888,0.6852551062469318,0.7127580519502625,0.6917826283647193,0.3464293485806162,0.568328598591937,0.636004443388348,0.5792659429681563,0.3821051616840542,0.9045080570074493,0.4292336510158292,0.9053233279008626,0.8725640124587425,0.5805039527438127,0.66825433995187,0.809304543087326,0.21105343813300004,0.8560746441106581,0.8463610120498051,0.13122435288373788,0.4634958137025287,sub_coh,coh,47,190,logreg,site
0,0.7818089629246573,14.66,0.8064697193447508,0.874692838764086,0.8828303556141803,0.8188815053178415,0.8538451417503601,0.6755587653382351,0.8541253112899487,0.5109624765978067,0.8122635754385056,0.6964518740123632,0.7013777964426995,0.7087543066926433,0.7303412745035366,0.2881038861788221,0.6546480632654492,0.6901480488726779,0.6504754693002097,0.4734168160228027,0.8960842076613351,0.424825574185242,0.9397097680533966,0.8422016076903167,0.7269301039900903,0.8130484912861053,0.8400817261080032,0.3380456759403338,0.8623519191980648,0.9608924532407055,0.25125343669173,0.4638196394989779,sub_coh,coh,48,190,logreg,site
1,0.7847134683700199,14.47,0.814817673347906,0.8671606330425198,0.8773539357672175,0.8149701627208872,0.867012949031521,0.6810300892813549,0.8448658726153536,0.5307331489470103,0.8405730926341464,0.7069899560388326,0.6800617722048223,0.7175370370837426,0.7347614604036905,0.40547076114192765,0.6849648014522525,0.7082066331942578,0.6477566069267131,0.5048886742668179,0.9029072541201361,0.38402998796222176,0.9163356326836278,0.8997726524996177,0.6208109100584516,0.7475404929907239,0.8473359966996709,0.28848513451072205,0.8992368742368743,0.9728206500483728,0.3656904195346184,0.4782361696760292,sub_coh,coh,48,190,logreg,site
2,0.776416772745299,14.56,0.8058974894209885,0.8766676210038801,0.876866813083603,0.8330963156511664,0.8747835236953011,0.6885691481624612,0.8248779441583336,0.5819645741164793,0.8206042526076398,0.7273827488240479,0.6349392586950253,0.732528945341583,0.7223341750546449,0.3661098194343867,0.643032412122645,0.7035020343675323,0.6279229794279455,0.4236322798971574,0.8531208566237989,0.3983072579051384,0.9230626376660213,0.8168839328358902,0.6460670392558937,0.7319240097388614,0.8305608351458309,0.28075013933652987,0.8873249340175038,0.9487290559699222,0.3320814046074508,0.36150870406189556,sub_coh,coh,48,190,logreg,site
3,0.7711529630848284,15.09,0.802918144227683,0.8501466594676421,0.8726704945511162,0.8045714919734734,0.8341256907105458,0.6740830817704404,0.8447585866500239,0.4772676906054052,0.8277390261500087,0.7198583197820738,0.6978902798038372,0.6927954105622921,0.709383211722423,0.3744683407446837,0.6452243397544175,0.6845413926844929,0.6585522867325438,0.3821051616840542,0.891604634361688,0.3468770298171337,0.9100103671704254,0.895851397420518,0.6613950815917177,0.7685398711246221,0.8500892914172836,0.27132603838218294,0.8445319837632995,0.9487290559699222,0.2674978760711733,0.34980875680186474,sub_coh,coh,48,190,logreg,site
4,0.7752835263243885,13.94,0.800899590971543,0.8714186174972842,0.8842112749982828,0.8196831214849205,0.8339906120012169,0.6949615419120481,0.8288655489383877,0.49268502478446247,0.8044387735209163,0.7344814651887281,0.7002054331446905,0.7170358012520626,0.7021287368575987,0.2742746910412094,0.699098514443882,0.6344697136663178,0.6188695735097721,0.45635924187896354,0.9128255338532376,0.5898775925266788,0.91837290688436,0.8739222121040787,0.6637636872930991,0.7564036424439433,0.8473359966996709,0.19394356511465888,0.8171100284014352,0.9043499004553388,0.3278376953260359,0.2959822988445595,sub_coh,coh,48,190,logreg,site
0,0.7777806660166191,11.89,0.8154766530080223,0.866914279480098,0.8822623377627876,0.826498802456594,0.8572976131060039,0.6770175113138337,0.8402328817510241,0.4782424966779837,0.7700332475300797,0.6891503480445121,0.7010846746021443,0.7155632767323404,0.7281534445007538,0.34218250122477734,0.6594920605584452,0.6434664745490826,0.623259758438911,0.4836123826018417,0.8840264668351098,0.35694495278370886,0.9236557487812573,0.8691760516490074,0.6826007185461471,0.7810200341411339,0.8638160075588411,0.2539683154656343,0.847384251011756,0.9731802778267762,0.20424471699219215,0.3677604694958436,sub_coh,coh,49,190,logreg,site
1,0.7818855310990652,14.85,0.8075027854783992,0.8646984330569742,0.884003741347652,0.8359307680995856,0.8609042223331754,0.7247891425672222,0.8390344114925069,0.44278464983776844,0.8405730926341464,0.7363505510132149,0.6810731510375246,0.7252396610831326,0.7211484319516295,0.4625759618266533,0.6579454141166652,0.6715325722424077,0.6344697136663178,0.40233093138915116,0.8964217872044286,0.3257207895264877,0.8720398258938005,0.9030834201917752,0.621406105113142,0.7475404929907239,0.8071921840976028,0.3495103056984039,0.8500314024595725,0.915341987938607,0.25097295213501386,0.4506179327766306,sub_coh,coh,49,190,logreg,site
2,0.7766454602714444,13.5,0.8090862732604744,0.8643313600098661,0.8691507481488637,0.8145317214787542,0.8706530364719018,0.7058294570405133,0.814992458496224,0.4565839117473397,0.8467828566141956,0.7457961594635993,0.6403331434818992,0.7398103966192948,0.738382453692308,0.2964268653215516,0.619382010006062,0.6949596790983522,0.6322578113312338,0.49563445966855696,0.8733130384518936,0.3694774491443424,0.9186473057957514,0.8742430166048308,0.5970456901566681,0.7536907671441597,0.8318605301101137,0.19193587581504198,0.9319065876031591,0.9487290559699222,0.4141284525009305,0.4272399121541457,sub_coh,coh,49,190,logreg,site
3,0.7741601629551079,14.53,0.817560757968167,0.8678377993289385,0.8753338349435384,0.8306286393120461,0.8425474437409325,0.6531171394057997,0.8360974883884197,0.4565839117473397,0.8251419887595436,0.7206365501318113,0.6927986728223078,0.699491662119535,0.7267537300779338,0.3065612710145038,0.5957266883145801,0.7028081491192955,0.6735593771118458,0.35642970410716834,0.8348749700179634,0.32130745112862813,0.8921325803411477,0.890989956213367,0.6822669410893666,0.7153206597192325,0.8600711069992784,0.28574541117881896,0.8322965326259104,0.986679226547175,0.22442593185474133,0.31787410729490584,sub_coh,coh,49,190,logreg,site
4,0.7775723019321935,14.63,0.8177819151557929,0.849164051678243,0.8598948057339902,0.8298633543287195,0.835887778383859,0.6656574702119797,0.8530641793485015,0.41882976366601815,0.7895504209123705,0.7246216352920901,0.712711860719952,0.7277467616682399,0.7151932216276337,0.33494485667499346,0.6753529445273296,0.6740270634597256,0.6160547854695893,0.4722136924283945,0.8760464296979458,0.6086432880657717,0.8947477907396315,0.8456755493221131,0.6640895290639588,0.7475404929907239,0.8007548727819236,0.2332218663488312,0.8722281796352453,0.9347638659054756,0.3602842790097961,0.291277254931365,sub_coh,coh,49,190,logreg,site
0,0.7771042981502136,13.88,0.8069239189115575,0.8621684859616535,0.869662412497744,0.8353033268024206,0.867012949031521,0.6801618493954529,0.840858180933766,0.49075691526076515,0.7839844801410578,0.7106163158100581,0.7036743946330767,0.7138722866306443,0.7309099039712226,0.27687275608393735,0.6100136744295968,0.6764063191691098,0.6164460944422882,0.5098221761334325,0.8766222899720595,0.33854468760448925,0.9294962933507369,0.8768568104759442,0.6655109881252402,0.8122955122036567,0.8434719793132691,0.23936260128984652,0.8706859862376244,0.9735318643959076,0.2560414220043864,0.29387366337989207,sub_coh,coh,50,190,logreg,site
1,0.7796906224750987,13.37,0.8062135424345471,0.8743963030772535,0.8588157336306853,0.8096505400229983,0.8733241211450814,0.700440001564305,0.8255662034433829,0.560503916427198,0.8414184930277773,0.747158966130341,0.6789045994246017,0.7341971711472173,0.7056050681010476,0.4013008280670894,0.6789848635966146,0.6806736919601206,0.6368637193570411,0.399400089764624,0.892051994743096,0.46972009418703675,0.9391759309998372,0.8787450744673746,0.6876194980641026,0.729559695229681,0.8540855234362431,0.20015395196393074,0.8768211477762579,0.915341987938607,0.4141284525009305,0.5101720296039304,sub_coh,coh,50,190,logreg,site
2,0.7723146561573866,13.93,0.8114689214008174,0.8590796673995049,0.8568515367520256,0.7956790651270885,0.8327766501005026,0.7105402693911682,0.8301654277741722,0.5821061961541334,0.8207078835427092,0.7486998243285117,0.653620903823883,0.7331465154773833,0.736064736266728,0.33076507227684254,0.5806816457443413,0.6594886499700681,0.6413345709124253,0.4909534632915077,0.889685640843173,0.44910716659314787,0.9352482705410036,0.7861722011108871,0.645912117038551,0.729559695229681,0.8149939082923721,0.24431197263336,0.9211381283507852,0.9608924532407055,0.22861014590814727,0.4638196394989779,sub_coh,coh,50,190,logreg,site
3,0.7689994242689728,14.03,0.8196742264660134,0.8596770462220676,0.8786407818765557,0.7971303780020023,0.8477142770836658,0.6371549923479137,0.8445709724804962,0.4559668754267303,0.7929902434479642,0.7249556790987647,0.6786547719576537,0.6814964452697932,0.7220489825156206,0.29148501177167746,0.595285938893113,0.6520100489881918,0.6719682035227111,0.3055672079365623,0.8509215937936598,0.44278464983776844,0.8848868047622983,0.8712855985947734,0.7285204037365335,0.6925126821692086,0.8267343189572216,0.19471576412358002,0.8507795995261415,0.986679226547175,0.20017824244784768,0.36009572987319877,sub_coh,coh,50,190,logreg,site
4,0.7671037971103298,13.41,0.810973439778375,0.8578505652853877,0.8772415017406548,0.7874372205054221,0.8305479848212357,0.6748221413921722,0.8306360642604516,0.41882976366601815,0.791132429232359,0.7489804709503274,0.6825628635147282,0.7209759650404057,0.7055412743705809,0.2600273617675216,0.6243783027100197,0.6454831298623847,0.6215100769807648,0.3813609707813698,0.8886181148293664,0.3938728427270866,0.9312674469003166,0.862957619445859,0.6736765896056228,0.7050151613982901,0.792126697613153,0.27804836921098847,0.8657844681716412,0.931922766134977,0.21160033035434617,0.22468914064658746,sub_coh,coh,50,190,logreg,site
0,0.7750409601967767,14.67,0.8045919121169638,0.8576940901880312,0.8709305939255312,0.8040127201193038,0.8608923283682407,0.6721703693412671,0.8486575230872435,0.5950922305474869,0.7891704614313823,0.7170705497758988,0.7171671923762338,0.7017324558110364,0.7136425694434767,0.29719013488157825,0.6589171316387683,0.6757851479936198,0.6576969367639565,0.4240163385533448,0.8893708771812527,0.3131162857116182,0.9118701491990093,0.8645045715965485,0.6398018419099996,0.7961968048253177,0.8483659436901178,0.3252774132946524,0.8560746441106581,0.9459909954015426,0.2197820329284285,0.41195768468608834,sub_coh,coh,51,190,logreg,site
1,0.782784599918589,15.86,0.8089396502077527,0.874658854722051,0.8837111615966089,0.8317883124021989,0.8792753627797372,0.6892477483234354,0.8251443196799514,0.4565839117473397,0.8549967730852155,0.7186473377145391,0.6856294648266572,0.742944415423968,0.7259687023617631,0.4677171176281273,0.6475682685309553,0.6806736919601206,0.6397909829792572,0.41619549176385434,0.8855067705582375,0.33260106194972056,0.8800304623705473,0.8739222121040787,0.7071258590155475,0.7293410112290941,0.8638160075588411,0.21603211316970514,0.847384251011756,0.9184619501451184,0.33798049976591565,0.5895413097540757,sub_coh,coh,51,190,logreg,site
2,0.7735405816334596,13.29,0.8001387902955377,0.8707203926268995,0.8568210004047265,0.82097135769055,0.8623671142708744,0.6801618493954529,0.8391284624978733,0.526018012510116,0.8507468169673198,0.7427038505813515,0.6539779424074011,0.7348493083999076,0.7231644835740326,0.4004699197706268,0.5614611164869052,0.6730124833679124,0.6052224548104724,0.4289713370024612,0.9000342663807034,0.4271370666659344,0.8959594633746865,0.8446384935576214,0.6810777908975809,0.7385836183325384,0.8292329438028206,0.2675454209392314,0.90376329251838,0.9870210405759354,0.22442593185474133,0.3794146569735416,sub_coh,coh,51,190,logreg,site
3,0.782802499407227,13.83,0.8094469405081541,0.8602724912237777,0.8862149464656455,0.8330927488006236,0.8638420062148876,0.6697681334395859,0.8442762062057454,0.5219739108746063,0.8151361974607588,0.7334690713048668,0.6857952422810731,0.7242074728045286,0.7071586735850395,0.3983555023415283,0.6693070997681809,0.7334049557694268,0.6865709243960512,0.3783902387794558,0.878923654065116,0.33395522579070175,0.8969493306857804,0.9007914245642156,0.6399147692679329,0.7477307452913614,0.8389862939179693,0.29463645266752997,0.8078824393079337,0.9598578410469673,0.4932278440938082,0.5010225207640135,sub_coh,coh,51,190,logreg,site
4,0.7730027228204349,12.45,0.8012316138153557,0.8550976608578221,0.868982350749268,0.8192623298493551,0.8647995962863907,0.6823456834253492,0.831514104565729,0.5136264929483223,0.8023319825485266,0.7550669038112705,0.6883285710301775,0.7456711004305655,0.7208247905538048,0.2113034442040377,0.613086362108584,0.675636139184541,0.6285857839173401,0.4235720386908211,0.8823067760385723,0.4474492379929433,0.9100103671704254,0.849111425325352,0.6836703594973947,0.7194455940090044,0.8517313065066141,0.23814292406802737,0.8532870004989331,0.897125298853554,0.21039736817831117,0.2767909500969218,sub_coh,coh,51,190,logreg,site
0,0.520670265448955,36.13,0.5824100711009189,0.6725115076524855,0.5554722246079735,0.7818728630139872,0.6368560188460679,0.3222488238456905,0.6055558281452584,0.2575551379135029,0.5258562591606777,0.3987690698421509,0.4335064614555612,0.38341575190353794,0.38521166082165026,0.1438342921382702,0.36010432595012554,0.30964274540853415,0.2851800716114564,0.156079461947701,0.40899915906086676,0.09643128284395204,0.3136079607996086,0.4356198917147368,0.2889258405896278,0.4298152477868814,0.6292068017334427,0.10305129485622902,0.30902613594306827,0.5653410414482737,0.07998240977531808,0.15963562043409432,sub_pow,pow,42,190,logreg,site
1,0.5192936230262586,36.65,0.6007471866867952,0.6480255368163582,0.5568688955112643,0.7342480120563314,0.6269557455830689,0.3181056946247413,0.6060680404523806,0.27879751921145335,0.5563372214443681,0.38398105618533623,0.37868290782846836,0.374834171017318,0.3427100057422422,0.21376078988842132,0.36699285260499626,0.37825447555155284,0.34206599119446696,0.19075017181156487,0.43714679775273624,0.12009604476226207,0.3315194641094868,0.5816868993769435,0.34690985430918486,0.4667561440372395,0.43824695174105155,0.04592420910067092,0.3712471104480884,0.5955021186680356,-0.0015482090856415737,-0.001591879367085256,sub_pow,pow,42,190,logreg,site
2,0.5148010459159551,38.15,0.5769854583977906,0.6752547041296275,0.5303832322703267,0.7595593954279405,0.6120264084425566,0.2867957834889554,0.6097063428315564,0.15149513991782879,0.5716818504426264,0.3873681885967791,0.4124936822025286,0.3584115972885642,0.38783484974509924,0.1825225771951624,0.4045352718897823,0.3340998016137059,0.2948818175613056,0.16823832450313664,0.43879443009469626,0.11121825216623046,0.36062174086630405,0.5109068821143948,0.21278174447560763,0.4263214808567623,0.5725633146509983,0.12735533077571504,0.4156464073415068,0.5534137021407178,-0.001340686804415347,-0.0017439486587719313,sub_pow,pow,42,190,logreg,site
3,0.5232464211458681,37.9,0.5663145636629144,0.6973063207674445,0.5964193335498184,0.7197150283607221,0.6233721388631419,0.3674851057632939,0.6413294306033003,0.17728701997600524,0.4768102868274121,0.3969592489056992,0.39078538023098974,0.4550661687035517,0.38473891361504037,0.14257630388809847,0.35563879805370757,0.3427645073249954,0.27267329913778016,0.14098786014999967,0.3932441094847032,0.03442054263778642,0.40237075284771057,0.5335703897083917,0.3942379997423926,0.3871338621184964,0.5619004498453926,0.17097659634153972,0.30961154177180994,0.5734755122996799,-0.002323194059789613,0.15963562043409432,sub_pow,pow,42,190,logreg,site
4,0.5223163000826647,34.26,0.5963210091828501,0.6595973481983088,0.5497274920011129,0.7559523281347553,0.6233700209240807,0.3399968534735668,0.5937946605005161,0.19985953777684337,0.47753555600224895,0.42334307431008916,0.392768454104592,0.42873359970276137,0.33711681932327026,0.18915648371166457,0.33983367180099605,0.35504277265587136,0.35424992250957904,0.1536681944165694,0.45977652804555774,0.19636753074695076,0.39792027037615146,0.5654130802654906,0.26776422173550907,0.4460857476945039,0.5295053010094274,0.08842464001757556,0.32429133778730773,0.5424563017091183,-0.0016973360819023224,0.14908501651796102,sub_pow,pow,42,190,logreg,site
0,0.5252515295268692,35.58,0.5904197420601485,0.676638953194787,0.5737011497069793,0.770862744791254,0.6436469563651651,0.3368999543599687,0.5974804391195009,0.3032125259873406,0.5058029850740184,0.4001254019466577,0.4371913316728667,0.4072703961626253,0.350836382738024,0.12140097605341202,0.37827285086206913,0.3155730018567696,0.2932296476403822,0.1374722781199719,0.44605944385101237,0.08820432280855589,0.3368174975682203,0.5044857829213187,0.2789207272627919,0.41354474787925893,0.6146648554023607,0.06775621192339012,0.30013564048397723,0.5424563017091183,0.07376799077372197,0.1909683380391834,sub_pow,pow,43,190,logreg,site
