accuracy,precision,recall,f1-score,auc,mcc,hospital,model,method,n_calib,n_test,tag
0.689727463312369,0.4276315789473684,0.7965686274509803,0.5565068493150684,0.8081872265354815,0.3898119150429934,H16,catboost,covbat,30,3339,catboost_no_scaler
0.7058080808080808,0.6225165562913907,0.9075862068965517,0.7384960718294051,0.8360965035526474,0.4685083014026743,H17,catboost,covbat,30,1584,catboost_no_scaler
0.69968482665466,0.8853727144866386,0.7141236528644356,0.7905808477237048,0.753630547374835,0.30199224381532114,H18,catboost,covbat,30,2221,catboost_no_scaler
0.75,0.8290155440414507,0.8290155440414507,0.8290155440414507,0.8037655987739912,0.3642268116470846,H19,catboost,covbat,30,264,catboost_no_scaler
0.7832422586520947,0.6888045540796964,0.8306636155606407,0.7531120331950207,0.8779915321422019,0.5707616559063546,H2,catboost,covbat,30,1098,catboost_no_scaler
0.694136291600634,0.6495726495726496,0.7651006711409396,0.7026194144838213,0.7830481488199609,0.39764733718170436,H20,catboost,covbat,30,631,catboost_no_scaler
0.7571428571428571,0.7804878048780488,0.8,0.7901234567901234,0.8250000000000001,0.502307543200643,H21,catboost,covbat,30,140,catboost_no_scaler
0.6686009026434558,0.8020304568527918,0.5943041375604514,0.682716049382716,0.7598442260903979,0.369043560720002,H22,catboost,covbat,30,3102,catboost_no_scaler
0.6054216867469879,0.9552631578947368,0.5970394736842105,0.7348178137651822,0.7179863721804511,0.1648373613490155,H23,catboost,covbat,30,664,catboost_no_scaler
0.6316818774445893,0.8870019595035924,0.5866090712742981,0.7061882475299012,0.735927420627067,0.30714823632412375,H24,catboost,covbat,30,3068,catboost_no_scaler
0.7080500109673173,0.9003871876099965,0.7093732667775929,0.7935473863812627,0.7757241486877123,0.3460572280882118,H25,catboost,covbat,30,4559,catboost_no_scaler
0.6636828644501279,0.78,0.5696629213483146,0.6584415584415585,0.7436435168205915,0.35922559473124044,H26,catboost,covbat,30,1564,catboost_no_scaler
0.5975073313782991,0.9519038076152304,0.5813953488372093,0.7218844984802432,0.7325618218158949,0.19512313057459826,H27,catboost,covbat,30,2728,catboost_no_scaler
0.6108202443280978,0.4583333333333333,0.8549222797927462,0.596745027124774,0.7870602672484319,0.3342382925323144,H28,catboost,covbat,30,573,catboost_no_scaler
0.6080808080808081,0.45596868884540115,0.6793002915451894,0.5456674473067916,0.6811342775131691,0.23768886630238964,H29,catboost,covbat,30,990,catboost_no_scaler
0.8123370981754996,0.8416666666666667,0.8559322033898306,0.8487394957983193,0.893073038221678,0.6017932576706703,H3,catboost,covbat,30,1151,catboost_no_scaler
0.4204081632653061,0.9463220675944334,0.41069887834339946,0.5728038507821901,0.5306298533218292,0.0007379702160699742,H30,catboost,covbat,30,1225,catboost_no_scaler
0.7534791252485089,0.8412698412698413,0.7162162162162162,0.7737226277372263,0.8321419245332289,0.5147289128194735,H4,catboost,covbat,30,503,catboost_no_scaler
0.8075117370892019,0.6809815950920245,0.7872340425531915,0.7302631578947368,0.8712703745178548,0.5855395358330467,H5,catboost,covbat,30,426,catboost_no_scaler
0.7427589592538046,0.7013251783893986,0.7486398258977149,0.7242105263157895,0.8167857650358852,0.4845658292836732,H6,catboost,covbat,30,2037,catboost_no_scaler
0.6516129032258065,0.3858267716535433,0.9423076923076923,0.547486033519553,0.8873854677178777,0.42700319689719435,H7,catboost,covbat,30,930,catboost_no_scaler
0.7606060606060606,0.7045454545454546,0.6707882534775889,0.6872525732383215,0.8232674465012998,0.4939194738206152,H8,catboost,covbat,30,1650,catboost_no_scaler
0.6865979381443299,0.5589519650655022,0.7150837988826816,0.6274509803921569,0.7834921678168474,0.37216114932494415,H9,catboost,covbat,30,485,catboost_no_scaler
